Amp,Realness,Subject,Emotion,Gender,Eye
5.48493631935828,5,6,1,0,4943
2.74953870264185,5,7,1,0,4943
2.08238471228001,5,8,1,0,4943
1.90463247380154,5,9,1,0,4943
0.521264080299094,5,10,1,0,4943
5.43996012315962,5,1,1,1,4534
1.4093218117597,5,2,1,1,4534
5.95544278773393,5,3,1,1,4534
1.49062552136841,5,4,1,1,4534
2.70232979808063,5,5,1,1,4534
3.85076790125374,5,6,1,1,4534
3.40193813273332,5,7,1,1,4534
1.51894452005914,5,8,1,1,4534
0.564600710222554,5,9,1,1,4534
1.406160119042,5,10,1,1,4534
6.00001328878953,5,1,2,0,5331
1.86705980337263,5,2,2,0,5331
4.83132805676812,5,3,2,0,5331
1.23686588624504,5,4,2,0,5331
3.43983091066067,5,5,2,0,5331
4.52986632882923,5,6,2,0,5331
3.60345386964493,5,7,2,0,5331
2.08158218932582,5,8,2,0,5331
1.51669418388707,5,9,2,0,5331
1.37616920910141,5,10,2,0,5331
4.96718920867199,5,1,2,1,4904
1.45675981816061,5,2,2,1,4904
5.18025918964847,5,3,2,1,4904
0.783523158633628,5,4,2,1,4904
2.46672536300964,5,5,2,1,4904
4.69663301054438,5,6,2,1,4904
3.25006425728567,5,7,2,1,4904
2.70382599482785,5,8,2,1,4904
1.06485571569722,5,9,2,1,4904
1.22890691884713,5,10,2,1,4904
3.99459547881702,5,1,3,0,5183
1.39706635680243,5,2,3,0,5183
5.04596243778344,5,3,3,0,5183
0.680025678884978,5,4,3,0,5183
3.56363244291019,5,5,3,0,5183
3.68145289722505,5,6,3,0,5183
2.17253427926262,5,7,3,0,5183
2.46097502126686,5,8,3,0,5183
1.20693002133298,5,9,3,0,5183
1.09013098498089,5,10,3,0,5183
4.53520753521961,5,1,3,1,4554
1.15148090834856,5,2,3,1,4554
3.16903720636334,5,3,3,1,4554
0.217271273988641,5,4,3,1,4554
1.51139299259515,5,5,3,1,4554
3.03665476352622,5,6,3,1,4554
2.81932699186538,5,7,3,1,4554
3.18716224724482,5,8,3,1,4554
1.35119825577521,5,9,3,1,4554
0.492635242445099,5,10,3,1,4554
4.67276861110466,6,1,1,0,5707
2.16597291167305,6,2,1,0,5707
4.83872363401778,6,3,1,0,5707
-0.0236115910514468,6,4,1,0,5707
3.64146756257059,6,5,1,0,5707
7.16508089370863,6,6,1,0,5707
2.16912661160933,6,7,1,0,5707
2.40641264052196,6,8,1,0,5707
1.88824874968844,6,9,1,0,5707
1.81885189227823,6,10,1,0,5707
5.82362444181625,6,1,1,1,5636
2.73991891457377,6,2,1,1,5636
6.51771258942063,6,3,1,1,5636
1.46375429220433,6,4,1,1,5636
3.80840929945049,6,5,1,1,5636
5.75185293805855,6,6,1,1,5636
3.09965120399127,6,7,1,1,5636
2.61347268833641,6,8,1,1,5636
1.00381327434629,6,9,1,1,5636
1.67993317148856,6,10,1,1,5636
3.62510540630913,6,1,2,0,4492
1.12767792548762,6,2,2,0,4492
4.55427168537718,6,3,2,0,4492
0.830758100037323,6,4,2,0,4492
2.73014635576414,6,5,2,0,4492
4.90072441032166,6,6,2,0,4492
2.11132872357654,6,7,2,0,4492
1.6684932385711,6,8,2,0,4492
2.23488060438403,6,9,2,0,4492
0.845602539064651,6,10,2,0,4492
5.00674180476793,6,1,2,1,4387
1.69851009557074,6,2,2,1,4387
5.7238701817567,6,3,2,1,4387
0.68170301317104,6,4,2,1,4387
3.0259380388066,6,5,2,1,4387
3.70454735204801,6,6,2,1,4387
3.04567202203156,6,7,2,1,4387
2.43915200084631,6,8,2,1,4387
2.29443150323947,6,9,2,1,4387
1.50995711493124,6,10,2,1,4387
4.16661255139191,6,1,3,0,5721
1.51308166111944,6,2,3,0,5721
4.24000224566756,6,3,3,0,5721
-0.0129911225201756,6,4,3,0,5721
3.15740620184256,6,5,3,0,5721
3.58663552575577,6,6,3,0,5721
2.5699896133525,6,7,3,0,5721
1.19622206726606,6,8,3,0,5721
1.61355911922335,6,9,3,0,5721
0.302619334632809,6,10,3,0,5721
4.26875909286537,6,1,3,1,4112
1.64727424932138,6,2,3,1,4112
4.82274997187954,6,3,3,1,4112
0.576564275656836,6,4,3,1,4112
2.94911962483606,6,5,3,1,4112
3.6032028980899,6,6,3,1,4112
3.72498866430426,6,7,3,1,4112
1.66659407205477,6,8,3,1,4112
1.4019168044542,6,9,3,1,4112
1.60897815525263,6,10,3,1,4112
