Amp,Realness,Subject,Emotion,Gender,Eye
1.15331239048592,4,8,2,1,7974
2.22882063847202,4,9,2,1,7974
1.00048659214518,4,10,2,1,7974
5.94014824547405,4,1,3,0,14052
1.08869017318526,4,2,3,0,14052
2.87364188903646,4,3,3,0,14052
-0.621947970937521,4,4,3,0,14052
2.96989299093326,4,5,3,0,14052
5.2640332189481,4,6,3,0,14052
3.0942359544617,4,7,3,0,14052
0.89827252916051,4,8,3,0,14052
2.91542470685695,4,9,3,0,14052
1.52567863161299,4,10,3,0,14052
4.85169644962193,4,1,3,1,10712
0.391222859534055,4,2,3,1,10712
3.57941552646951,4,3,3,1,10712
-0.0682541360595096,4,4,3,1,10712
3.42500456625585,4,5,3,1,10712
6.2286647056564,4,6,3,1,10712
2.75005847956468,4,7,3,1,10712
1.70145442944842,4,8,3,1,10712
2.79639853960738,4,9,3,1,10712
0.185036266604622,4,10,3,1,10712
5.40724483820229,5,1,1,0,4943
1.66646043078494,5,2,1,0,4943
4.61339052004888,5,3,1,0,4943
0.338395511321289,5,4,1,0,4943
3.90445443777749,5,5,1,0,4943
7.01323811220718,5,6,1,0,4943
2.55802722322018,5,7,1,0,4943
0.775286717361622,5,8,1,0,4943
3.12469899753686,5,9,1,0,4943
1.28921896750953,5,10,1,0,4943
5.72914951695846,5,1,1,1,4534
1.04546296185536,5,2,1,1,4534
5.30883976216113,5,3,1,1,4534
1.4320112782965,5,4,1,1,4534
3.49700559682013,5,5,1,1,4534
4.67499821439527,5,6,1,1,4534
3.60539407059891,5,7,1,1,4534
-0.305180136970549,5,8,1,1,4534
1.75766164473507,5,9,1,1,4534
1.33684351793575,5,10,1,1,4534
7.36080528868039,5,1,2,0,5331
2.22753588988447,5,2,2,0,5331
4.43374511926933,5,3,2,0,5331
0.835217661149032,5,4,2,0,5331
3.17036859968929,5,5,2,0,5331
5.27494117791715,5,6,2,0,5331
3.4630783441686,5,7,2,0,5331
0.267856142857832,5,8,2,0,5331
3.16842835719615,5,9,2,0,5331
1.25195873998472,5,10,2,0,5331
6.03407758069402,5,1,2,1,4904
1.25093177453737,5,2,2,1,4904
4.53638227122497,5,3,2,1,4904
0.647315221960932,5,4,2,1,4904
2.87593382285373,5,5,2,1,4904
5.68498879301057,5,6,2,1,4904
3.07031387511803,5,7,2,1,4904
0.947114481523697,5,8,2,1,4904
2.2814080882062,5,9,2,1,4904
1.38838828449757,5,10,2,1,4904
4.88305230065667,5,1,3,0,5183
1.49523877753631,5,2,3,0,5183
4.59037034745635,5,3,3,0,5183
0.504101436208382,5,4,3,0,5183
3.71747662642677,5,5,3,0,5183
4.44696183652134,5,6,3,0,5183
2.22547322426609,5,7,3,0,5183
0.376963854111827,5,8,3,0,5183
2.58314138977042,5,9,3,0,5183
1.34427211090828,5,10,3,0,5183
5.7733446616422,5,1,3,1,4554
1.01669833121039,5,2,3,1,4554
2.18000189722446,5,3,3,1,4554
0.244514903601246,5,4,3,1,4554
2.41221003537533,5,5,3,1,4554
4.81616900647584,5,6,3,1,4554
3.3260336687169,5,7,3,1,4554
1.71781844986777,5,8,3,1,4554
2.53738106577776,5,9,3,1,4554
0.394768491932713,5,10,3,1,4554
6.0286878527147,6,1,1,0,5707
1.65562289568133,6,2,1,0,5707
3.24168940630403,6,3,1,0,5707
-0.158094447583381,6,4,1,0,5707
3.58632485514896,6,5,1,0,5707
8.09900422843219,6,6,1,0,5707
2.098191428892,6,7,1,0,5707
1.16933559491936,6,8,1,0,5707
3.62323611739898,6,9,1,0,5707
1.48826178431038,6,10,1,0,5707
6.83879042815281,6,1,1,1,5636
2.00747100209799,6,2,1,1,5636
4.73325526748658,6,3,1,1,5636
1.86570998074196,6,4,1,1,5636
3.89987386698344,6,5,1,1,5636
7.04537903446068,6,6,1,1,5636
3.33116187570163,6,7,1,1,5636
1.09409413577629,6,8,1,1,5636
1.82503655275878,6,9,1,1,5636
2.024444056071,6,10,1,1,5636
4.41917558289492,6,1,2,0,4492
1.59005601468265,6,2,2,0,4492
3.49527469072142,6,3,2,0,4492
0.601493213900693,6,4,2,0,4492
3.09467272012094,6,5,2,0,4492
5.39509139347976,6,6,2,0,4492
1.81180341749226,6,7,2,0,4492
0.262958735615769,6,8,2,0,4492
3.97102698344896,6,9,2,0,4492
1.89777690453182,6,10,2,0,4492
5.72442888377591,6,1,2,1,4387
1.46897608455377,6,2,2,1,4387
4.3921833065135,6,3,2,1,4387
0.324258208591714,6,4,2,1,4387
3.30926272869623,6,5,2,1,4387
4.52620080839009,6,6,2,1,4387
3.10168337076627,6,7,2,1,4387
0.811211093408248,6,8,2,1,4387
3.51737008967157,6,9,2,1,4387
